170 9400
166 15 13
2 144 40
114 128 25
39 5 3
49 80 16
139 119 23
43 116 41
156 142 47
110 96 24
31 148 5
61 117 7
110 73 40
30 129 29
29 9 20
32 97 13
70 47 22
58 38 42
66 158 33
134 117 18
81 51 34
8 83 28
39 88 14
145 14 5
64 79 12
56 82 4
131 158 38
108 28 47
103 114 4
144 18 6
21 102 26
157 115 11
7 58 8
48 117 8
119 106 45
97 14 17
29 111 44
45 165 24
51 48 17
168 39 7
9 8 36
93 20 42
129 149 18
4 58 20
90 91 42
129 69 25
10 17 8
52 114 28
123 110 41
66 14 38
141 49 34
164 143 15
156 146 7
143 120 6
121 148 12
51 135 26
129 122 36
82 3 37
100 9 20
15 78 13
67 98 5
120 107 11
51 170 20
94 9 35
119 170 6
135 83 47
66 51 41
148 24 27
110 38 45
17 44 49
167 40 5
49 56 35
126 69 41
126 110 42
